time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2039.0,152.724328328065,279.23345126859056,306.2163766695729,355.8319575308639,361.6734022105857
2039.5,149.74168282892956,271.5076923797523,298.6397857572116,354.12257366963496,360.1868979591752
2040.0,146.8126361924596,263.91838857749394,291.20017755743805,352.38555352702457,358.6782363073898
2040.5,143.93688174706466,256.99910980075794,283.90034307073057,348.655436945331,357.18963489950494
2041.0,141.11403632600008,250.58418736483844,276.7436435672875,345.3367467729691,356.1729330597468
2041.5,138.3436509630093,244.27029952517017,269.7330679047573,342.707885060569,356.1438176317813
2042.0,135.62522027683832,238.06204970397548,262.8714539597949,340.02480549697424,356.08234873745556
2042.5,132.95819072157795,231.96329346434916,257.1912597999545,337.2872840371569,355.59367268739055
2043.0,130.34196785167038,226.60520209916885,251.90128800619976,334.51593063408615,353.22783060781313
2043.5,127.77398209420836,221.81381843686367,246.69770233206518,331.70294537139335,350.98666811748376
2044.0,125.25384891303588,217.08124426051117,241.58407736784613,328.73863871156505,348.60348387791555
2044.5,122.78463511021907,212.4503673585671,236.56317255894524,325.70291614063683,346.12087649909347
2045.0,120.37055039328037,207.94484650534102,231.63706033586053,322.7414802215075,343.62558969520273
2045.5,118.0099211938687,203.56328434482063,226.8118343945789,319.75855184186753,341.1092351811596
2046.0,115.70122550939618,199.30391343211977,222.0892697794187,316.76524932248276,338.5712882183946
2046.5,113.44208817207843,195.15683657424665,217.46938256667403,313.76158376556054,336.0116618090004
2047.0,111.21926227463607,191.08151692596064,212.98942354836325,310.7486881028197,333.4311439248092
2047.5,109.04655572894909,187.0788271733174,208.675746130948,307.73754394443876,330.8312450829774
2048.0,106.9225671512774,183.14929873959667,204.80840116891363,305.88743778692213,328.2138208616024
2048.5,104.84590519988295,179.2931724958235,201.12978624646937,303.88583360524194,325.7122835094979
2049.0,102.81520290330549,175.51044118016358,197.55649146730832,301.8853317006333,323.25723115064403
2049.5,100.82912679570352,171.80088549459296,194.05585487948855,299.87484856822476,320.81055949026745
2050.0,98.88638252528754,168.1641070007741,190.60591616925464,297.85758615929734,318.38431119802055
2050.5,96.98571804362744,164.60502048185535,187.20327729480945,295.83485503942364,315.9787631392065
2051.0,95.12592512902465,161.13518004276335,183.86502142898854,293.8080887393747,313.5953330360287
2051.5,93.30583976491096,157.76881009853116,180.59813771322374,291.7784612245772,312.1039616651911
2052.0,91.52434173807053,154.50588702277636,177.40017992973247,289.7472467167873,310.5651441314475
2052.5,89.78491891867318,151.3388107364914,174.28913544266865,287.71575169679323,309.0320864893558
2053.0,88.08771992080507,148.26062951797553,171.2659267310568,285.6851480648741,307.50507818794625
2053.5,86.43179668097461,145.2670738012934,168.32428619567492,283.6565138116751,305.98668976333187
2054.0,84.81897656843633,142.3556717537594,165.45925204752552,281.6308347676978,304.4785282733355
2054.5,83.23759605604369,139.5211890694423,162.66606680882515,279.6090087444978,302.9819493114259
