time,DURS Model,CE Model,ET Model,CE & ET Model
2007.5,0.6737042767940952,0.6735781095129717,0.7846026358127262,0.7844951430802543
2008.0,0.6688399321024302,0.668710631110186,0.78126476406812,0.7811539332324033
2008.5,0.6639552183522117,0.6638227082040875,0.7778886334753453,0.7777743573136371
2009.0,0.6590502575528605,0.6589144612409565,0.7744742731120046,0.7743564406630091
2009.5,0.6541251445693559,0.6539859834835577,0.7710217313988557,0.7709002278041486
2010.0,0.6491799908722118,0.6490373849159036,0.76753107744912,0.7674057837908158
2010.5,0.6442149183832994,0.6440687859248906,0.7640024014937977,0.7638731946318685
2011.0,0.6392300558822188,0.6390803137227808,0.7604358147487652,0.760302567160697
2011.5,0.6342256937558481,0.6340722585162553,0.756831452966969,0.7566940322880752
2012.0,0.6292021879256673,0.6290449747083703,0.7531894889723645,0.7530477578830266
2012.5,0.6241598997820147,0.6239988221618906,0.7495101295374251,0.7493639455884685
2013.0,0.6190991965256474,0.6189341665414295,0.7457936065534994,0.7456428220648667
2013.5,0.6140204523195647,0.6138513796385886,0.7420401761509184,0.7418846381114841
2014.0,0.6089241211309804,0.6087509037676864,0.7382501096512997,0.7380896597781496
2014.5,0.6038106631384197,0.6036331975317126,0.734423690787781,0.7342581654236151
2015.0,0.5986805449729858,0.5984987259369863,0.7305612098474462,0.7303904396882538
2015.5,0.5935335950303929,0.5933472468518493,0.7266629325668106,0.7264867426922499
2016.0,0.5883678954632109,0.5881776485471665,0.7227291249076951,0.7225473346840009
2016.5,0.5831829889538475,0.5829903210217481,0.718760084104891,0.7185725066116894
2017.0,0.5779793280197028,0.5777855141097369,0.7147561426418644,0.714562584650949
2017.5,0.5727573134161413,0.5725621338910775,0.7107176657260768,0.7105179276509498
2018.0,0.5675173052738213,0.5673206187809695,0.7066450481166097,0.7064389239582549
2018.5,0.5622596431057992,0.5620613580521605,0.7025387107093871,0.7023259880018562
2019.0,0.5569846396424686,0.5567847042603659,0.6983990971857353,0.6981795569377821
2019.5,0.5516925875755141,0.5514909815861446,0.6942266752452687,0.6940000919458233
2020.0,0.5463837617208508,0.5461804900376179,0.6900220693804795,0.6897881726484768
2020.5,0.5410584213936297,0.5408535120387858,0.6857862960445225,0.685544853402522
2021.0,0.5357168135790122,0.5355103140089515,0.6815378535259478,0.6812902939597407
2021.5,0.530359176135989,0.5301511480475054,0.6772910143204346,0.6770371521906446
2022.0,0.5249857579449643,0.5247762545333642,0.6730467042331879,0.6727863484774539
2022.5,0.5195968188468523,0.5193858641314387,0.6688058121889615,0.6685387631041357
2023.0,0.5141926144084253,0.5139802392373768,0.6645691571187966,0.6642952066365595
2023.5,0.5087733967760418,0.5085596402570787,0.6603374861908181,0.6600564181811363
2024.0,0.5033394153225117,0.5031243243194231,0.6561114737786313,0.6558230643832708
2024.5,0.49788887996287606,0.49767454593954114,0.6518917212869815,0.6515957392770922
2025.0,0.49242111503301556,0.49220949428356325,0.6476776470982323,0.6473749650126467
2025.5,0.4869349527457314,0.4867280337747208,0.6434694436745771,0.6431611934603015
2026.0,0.4814307808036647,0.4812294000937976,0.6392675954898391,0.6389544099773485
2026.5,0.47590886402319066,0.47571313891752837,0.6350725704259754,0.6347540087912432
2027.0,0.47036944144076537,0.4701795623507849,0.6308848737613316,0.6305605416505792
2027.5,0.46481268420522753,0.46462893206593264,0.6267049405015852,0.626374477658361
2028.0,0.4592387189653448,0.4590614865776477,0.622533143709073,0.6221962153405892
2028.5,0.45364766745554425,0.4534773929116281,0.6183698019384274,0.618026091851169
