time,DURS Model,CE Model,ET Model,CE & ET Model
2070.5,0.16542685821688982,0.2595241116719309,0.06005357638778099,0.1492915283322787
2071.0,0.16457494288619348,0.2590751412702206,0.05754199062644278,0.1466146988244153
2071.5,0.1637452860056713,0.25863667578966876,0.05516396204964206,0.14398885841297987
2072.0,0.16293726234764125,0.25820839935214795,0.05291268015616927,0.141412880875193
2072.5,0.16215026531546528,0.25779001530800383,0.0507819283331474,0.13888563133129714
2073.0,0.161383706378104,0.2573812452054317,0.04876568279861862,0.13640597905492857
2073.5,0.1606370144658966,0.256981833481809,0.04685843278862801,0.1339701423457832
2074.0,0.15990963542767303,0.2565915414308913,0.045055220290149876,0.13157314016477278
2074.5,0.15920103737192068,0.2562101442696405,0.04335029321563359,0.12921372026045105
2075.0,0.1585107671976765,0.2558374300829526,0.04173813899287818,0.12689096986266807
2075.5,0.15783844931355265,0.2554731782359131,0.040213493375219206,0.12460385344719993
2076.0,0.15718360056449945,0.2551171932713248,0.03877393927697967,0.12235130154092538
2076.5,0.15654575034621665,0.2547694310789942,0.03741509449059399,0.12013228411060596
2077.0,0.15592444060799399,0.2544296504889295,0.03613217734419677,0.11794561533212913
2077.5,0.1553192257131117,0.2540976172903735,0.03492065122486636,0.11578774585059165
2078.0,0.15472967222066028,0.2537731320784881,0.03377621667815362,0.1136578069083281
2078.5,0.15415535862519159,0.2534560047742071,0.03269481148376182,0.11155496922367336
2079.0,0.15359587507499747,0.25314605271208007,0.03167260728204021,0.10947842204247699
2079.5,0.15305082308090345,0.25284309347618344,0.030706002902134336,0.10742737964028586
2080.0,0.15251981522237498,0.2525469656502637,0.029791615781049847,0.10540108158573974
2080.5,0.15200247485481871,0.2522575313701132,0.02892627227461092,0.10340239650807677
2081.0,0.1514984358202901,0.2519746660902377,0.02810699731505516,0.10143247148670363
2081.5,0.1510073421628595,0.2516982473513545,0.027331003852832776,0.09949050466573868
2082.0,0.15052884784933887,0.25142815546308894,0.026595666503297897,0.09759000109810974
2082.5,0.15006261649575361,0.25116425775268386,0.025898513587698818,0.09578140608573997
2083.0,0.14960832109976158,0.25090640882904536,0.02523725504677485,0.09410702618713322
2083.5,0.1491656437791158,0.2506544716414994,0.024609759572500462,0.09254983335903401
2084.0,0.14873427551620472,0.2504083135692218,0.02401403770814526,0.09110581986652366
2084.5,0.1483139159086669,0.2501678051049174,0.02344823072531207,0.08976927024019293
2085.0,0.14790427292605404,0.24993281956878732,0.02291060095147739,0.08852630749573007
2085.5,0.14750506267250052,0.24970323295153274,0.02239952305911822,0.0873459004275506
2086.0,0.1471160091553474,0.24947892382739478,0.021913476118955045,0.08623306862380214
2086.5,0.14673684405966014,0.2492597733039481,0.02145103632182722,0.08518664936153351
2087.0,0.14636730652932073,0.24904566499008718,0.02101087029258679,0.08420608677919952
2087.5,0.14600714301994797,0.24883648495851163,0.020591752069640052,0.0832902877443186
2088.0,0.14565610707389662,0.2486321216924913,0.02019253565990033,0.0824378681688106
2088.5,0.14531395910523962,0.2484324660789034,0.019812138538608387,0.08164717553611603
2089.0,0.1449804661932022,0.2482374113985782,0.01944953804356541,0.08091612199042726
2089.5,0.14465540188304823,0.24804685331293078,0.019103765488898847,0.08024103436718047
2090.0,0.14433854599374482,0.24786068992448165,0.018773935478410962,0.07961616718521919
2090.5,0.14402968443192818,0.24767882171942793,0.018459195496938505,0.07903580053579572
2091.0,0.14372860901181847,0.2475011481757069,0.018158737789110146,0.07849472458668581
2091.5,0.14343511728080488,0.2473275278818712,0.017871803484119427,0.07798822140841183
2092.0,0.14314901235047306,0.24715786713801244,0.017597679887376167,0.07751209345492716
2092.5,0.14287010273377845,0.24699207466164402,0.017335697423608295,0.07706267203398239
2093.0,0.14259820220715194,0.24683006151510556,0.01708522676998688,0.07663679265522007
2093.5,0.14233312966855396,0.24667174105568127,0.016845676186166805,0.07623180074654833
2094.0,0.14207470903027472,0.24651702886700325,0.016616489030073536,0.0758455401120761
2094.5,0.14182276905674887,0.24636584269053016,0.016397141446364696,0.07547632439137524
2095.0,0.14157714321103917,0.24621810236477093,0.016187140215864277,0.07512290302076764
2095.5,0.14133766950858126,0.24607372645750575,0.015986020754817615,0.07478269962126032
2096.0,0.14110419037722888,0.2459326334606388,0.015793345253497945,0.07445441068561995
2096.5,0.14087655252292375,0.2457947449703275,0.015608710374081767,0.07413798448024203
2097.0,0.14065460680049496,0.24565998527289182,0.015431754116334559,0.07382673839573217
2097.5,0.14043820807809032,0.24552828103048494,0.015262110030809926,0.07350326399144044
2098.0,0.14022721511650935,0.24539956106242633,0.015099428590255362,0.0731482638815236
2098.5,0.14002149047979728,0.24527375618860112,0.014943379146170855,0.07276960106535107
2099.0,0.1398209004155891,0.24515079912226678,0.014793648920447848,0.07236897124128316
2099.5,0.13962531471504785,0.24503062438177106,0.014649942013233736,0.07194929762759733
2100.0,0.1394346066124443,0.24491316821482026,0.014511978443319255,0.07151776249877252
